"game_id","group_id","group_name","opponent_team_id","min","plus_minus","pts","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","reb","ast","tov","stl","blk","pf","home_team_id","away_team_id"
"0022500542","-203944-1628978-1629675-1630162-1630183-","Randle; DiVincenzo; Reid; Edwards; McDaniels",1610612739,"3.783333",-5,12,3,6,"0.5",1,2,"0.5",5,6,"0.833",3,2,1,1,0,2,1610612739,1610612750
"0022500542","-203497-1628978-1629675-1630538-1641740-","Gobert; DiVincenzo; Reid; Hyland; Clark",1610612739,"3.783333",8,14,5,6,"0.833",3,3,"1.0",1,2,"0.5",5,3,2,1,3,2,1610612739,1610612750
"0022500143","-1630538-1630545-1630548-1642265-1642866-","Hyland; Shannon Jr.; Juzang; Dillingham; Beringer",1610612766,"0.97",0,3,1,1,"1.0",1,1,"1.0",0,0,"0.0",1,1,1,0,0,1,1610612766,1610612750
"0022500143","-203944-1629675-1630183-1630538-1641740-","Randle; Reid; McDaniels; Hyland; Clark",1610612766,"0.65",0,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",0,0,0,0,0,0,1610612766,1610612750
"0022500143","-201144-203497-203944-1628978-1642265-","Conley; Gobert; Randle; DiVincenzo; Dillingham",1610612766,"0.633333",-2,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",0,0,0,0,0,1,1610612766,1610612750
"0022500143","-203944-1629675-1630183-1630538-1630545-","Randle; Reid; McDaniels; Hyland; Shannon Jr.",1610612766,"0.516667",0,3,1,1,"1.0",0,0,"0.0",1,1,"1.0",0,1,0,0,0,1,1610612766,1610612750
"0022500591","-203944-1628978-1629675-1630162-1630183-","Randle; DiVincenzo; Reid; Edwards; McDaniels",1610612745,"5.033333",0,9,4,9,"0.444",0,2,"0.0",1,2,"0.5",4,3,2,3,0,0,1610612745,1610612750
"0022500591","-201144-203944-1628978-1630162-1630183-","Conley; Randle; DiVincenzo; Edwards; McDaniels",1610612745,"4.783333",9,17,5,9,"0.556",3,3,"1.0",4,5,"0.8",5,2,0,1,2,4,1610612745,1610612750
"0022500644","-204060-1631159-1641740-1642265-1642866-","Ingles; Miller; Clark; Dillingham; Beringer",1610612744,"5.166667",-4,6,2,8,"0.25",2,6,"0.333",0,2,"0.0",5,2,3,0,2,2,1610612750,1610612744
"0022500644","-201144-203497-203944-1628978-1630162-","Conley; Gobert; Randle; DiVincenzo; Edwards",1610612744,"3.516667",3,9,3,9,"0.333",1,5,"0.2",2,3,"0.667",6,1,1,1,0,2,1610612750,1610612744
"0022500644","-203944-1628978-1629675-1630162-1630538-","Randle; DiVincenzo; Reid; Edwards; Hyland",1610612744,"3.183333",-1,6,2,3,"0.667",2,3,"0.667",0,0,"0.0",3,1,3,0,0,1,1610612750,1610612744
"0022500644","-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612744,"3.033333",0,7,3,5,"0.6",1,2,"0.5",0,0,"0.0",4,1,3,0,0,0,1610612750,1610612744
"0022500498","-203944-1629675-1630162-1630538-1641740-","Randle; Reid; Edwards; Hyland; Clark",1610612764,"1.25",-2,2,1,3,"0.333",0,0,"0.0",0,0,"0.0",1,1,0,0,1,1,1610612764,1610612750
"0022500498","-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612764,"0.8",4,4,2,2,"1.0",0,0,"0.0",0,0,"0.0",2,2,0,0,0,0,1610612764,1610612750
"0022500498","-204060-1630538-1630548-1631159-1642265-","Ingles; Hyland; Juzang; Miller; Dillingham",1610612764,"0.75",-4,0,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,1,0,0,1,1610612764,1610612750
"0022500542","-204060-1630548-1631159-1642265-1642866-","Ingles; Juzang; Miller; Dillingham; Beringer",1610612739,"2.833333",4,13,4,6,"0.667",0,0,"0.0",5,6,"0.833",5,3,1,2,0,0,1610612739,1610612750
"0022500542","-203944-1628978-1629675-1630162-1641740-","Randle; DiVincenzo; Reid; Edwards; Clark",1610612739,"2.52",1,10,4,6,"0.667",2,3,"0.667",0,0,"0.0",2,2,0,0,1,1,1610612739,1610612750
"0022500760","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612746,"13.083333",1,24,9,19,"0.474",2,7,"0.286",4,4,"1.0",9,4,6,3,0,4,1610612750,1610612746
"0022500760","-203497-1629675-1630162-1630245-1630538-","Gobert; Reid; Edwards; Dosunmu; Hyland",1610612746,"8.75",-8,14,6,15,"0.4",1,6,"0.167",1,2,"0.5",6,1,6,3,0,6,1610612750,1610612746
"0022500760","-204060-1641740-1641763-1642402-1642866-","Ingles; Clark; Phillips; Freeman; Beringer",1610612746,"4.216667",6,14,6,9,"0.667",1,2,"0.5",1,3,"0.333",5,3,2,1,1,2,1610612750,1610612746
"0022500760","-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612746,"3.5",7,14,6,13,"0.462",1,3,"0.333",1,2,"0.5",7,2,0,0,0,2,1610612750,1610612746
"0022500760","-203944-1628978-1629675-1630245-1630538-","Randle; DiVincenzo; Reid; Dosunmu; Hyland",1610612746,"2.966667",-3,8,3,4,"0.75",2,3,"0.667",0,0,"0.0",2,3,1,0,0,2,1610612750,1610612746
"0022500760","-203944-1629675-1630162-1630183-1630245-","Randle; Reid; Edwards; McDaniels; Dosunmu",1610612746,"2.35",-8,0,0,5,"0.0",0,4,"0.0",0,0,"0.0",2,0,0,0,0,0,1610612750,1610612746
"0022500760","-203944-1629675-1630162-1630245-1630538-","Randle; Reid; Edwards; Dosunmu; Hyland",1610612746,"2.083333",-4,0,0,4,"0.0",0,3,"0.0",0,0,"0.0",1,0,0,1,0,0,1610612750,1610612746
"0022500760","-203944-1628978-1630162-1630183-1630245-","Randle; DiVincenzo; Edwards; McDaniels; Dosunmu",1610612746,"1.883333",-2,6,1,2,"0.5",0,0,"0.0",4,4,"1.0",0,0,0,0,0,2,1610612750,1610612746
"0022500143","-201144-203497-1628978-1629675-1630545-","Conley; Gobert; DiVincenzo; Reid; Shannon Jr.",1610612766,"1.1",-2,0,0,2,"0.0",0,1,"0.0",0,0,"0.0",0,0,0,1,0,0,1610612766,1610612750
"0022500143","-201144-203944-1628978-1630545-1641740-","Conley; Randle; DiVincenzo; Shannon Jr.; Clark",1610612766,"1.006667",2,2,1,2,"0.5",0,0,"0.0",0,0,"0.0",2,1,1,0,0,0,1610612766,1610612750
